"depthclass","hind","simulation","varname","year","month","date","unit","value_dc_610","value_dc_620","value_dc_630","value_610","value_620","value_630","value_dc_610_to_630"
"Surface","no","ssp126","temp",1980,8,1980-08-16,"Celsius",11.4097826118573,10.9926905777716,11.129047024252,9.86081368286425,9.54147642300149,10.2485059899095,11.1635224584919
"Surface","no","ssp126","temp",1980,9,1980-09-15,"Celsius",10.2855443281147,9.97805449739257,10.2342379010234,8.69623325842434,8.06379190245516,8.60352741030614,10.1742559399211
"Surface","no","ssp126","temp",1980,10,1980-10-16,"Celsius",8.09427769585631,8.06665522673931,8.30640408638289,6.46033410801893,6.04682887467114,6.45007210511453,8.182109330408
"Surface","no","ssp126","temp",1980,11,1980-11-15,"Celsius",5.91247580715328,6.05378459248225,5.91921311511402,4.43825532093329,4.73453501316807,4.31748765315352,5.95601750445729
"Surface","no","ssp126","temp",1980,12,1980-12-16,"Celsius",4.85914324584136,4.85127095566088,4.04720467533235,3.71873465502575,4.25711349542098,3.02986595694973,4.49039823812335
"Surface","no","ssp126","temp",1981,1,1981-01-16,"Celsius",3.58283032269322,3.62233408857969,2.76714231462964,2.9577859433089,3.1691441621806,1.75702028557851,3.22597140930413
"Surface","no","ssp126","temp",1981,2,1981-02-14,"Celsius",3.10698706353873,3.063681846332,2.6762365421079,2.78138071922698,2.9551321509824,1.67191654547308,2.90014532350526
"Surface","no","ssp126","temp",1981,3,1981-03-16,"Celsius",2.62630780152671,3.07947822008643,3.07705556844612,2.41675132127256,2.86829970170125,1.92773590553288,2.95964765212515
"Surface","no","ssp126","temp",1981,4,1981-04-15,"Celsius",3.00243358673944,3.21314902467177,3.83004696618937,2.69686865126337,2.97080352630955,2.60189423524805,3.4363908778515
"Surface","no","ssp126","temp",1981,5,1981-05-16,"Celsius",4.358922556814,5.00850685965581,5.94872722345456,4.65403758330606,4.99344657953645,4.83176552715689,5.26269851675482
"Surface","no","ssp126","temp",1981,6,1981-06-15,"Celsius",7.24883093892593,8.23712010051789,9.52478397986138,7.83570013724858,8.25705785487864,8.6493041636193,8.55939360143829
"Surface","no","ssp126","temp",1981,7,1981-07-16,"Celsius",10.4525405653137,11.8682873460492,13.1853453237382,9.87445131564447,10.7785249683125,11.6538834474591,12.0918286788532
"Surface","no","ssp126","temp",1981,8,1981-08-16,"Celsius",12.1348050499498,13.1590369358916,13.81817763835,10.582685590111,11.4552160801223,12.4596077841607,13.1881933249514
"Surface","no","ssp126","temp",1981,9,1981-09-15,"Celsius",10.4048270213988,11.0794119896227,12.4237682393304,8.82514343348555,9.38151284227455,10.9899047858397,11.509469930695
"Surface","no","ssp126","temp",1981,10,1981-10-16,"Celsius",8.23544528651799,8.72038824801646,9.57945013756231,6.59358035728729,6.96752585783273,7.99260024978796,8.98108535816763
"Surface","no","ssp126","temp",1981,11,1981-11-15,"Celsius",6.59856232715393,7.05575628992729,7.41568320310028,5.09389424132166,5.72395943997216,5.89794135578113,7.09842700950797
"Surface","no","ssp126","temp",1981,12,1981-12-16,"Celsius",5.29755616472616,6.17023757692104,6.97058988104233,4.08090731622233,5.16380914491381,4.99268585856389,6.30284170657944
"Surface","no","ssp126","temp",1982,1,1982-01-16,"Celsius",4.57338019705143,5.24143841800873,5.03723038191354,3.81478020781737,4.60223816528635,3.60435810501924,4.97422334813375
"Surface","no","ssp126","temp",1982,2,1982-02-14,"Celsius",3.9993476556738,4.71233823292487,4.13377319545892,3.47110198925559,4.09758966469217,2.9021654507291,4.26437488287628
"Surface","no","ssp126","temp",1982,3,1982-03-16,"Celsius",3.69889894991354,4.35919976175562,3.92087459057292,3.30826859494093,3.86608957988395,2.76060450115086,3.98834263483613
"Surface","no","ssp126","temp",1982,4,1982-04-15,"Celsius",4.1710948716586,4.67698310825729,4.59907366771561,3.97916852175548,4.48932360671614,3.54666354065396,4.50926688336794
"Surface","no","ssp126","temp",1982,5,1982-05-16,"Celsius",5.01283191394926,5.9872234822491,6.76311976800288,5.22836782124287,5.85934521469379,5.59927045525528,6.08213928210553
"Surface","no","ssp126","temp",1982,6,1982-06-15,"Celsius",7.37321282163642,8.37863644435858,9.12367250988679,7.96602327017701,8.38785962934105,8.25990751488572,8.45149187806859
"Surface","no","ssp126","temp",1982,7,1982-07-16,"Celsius",11.115709001263,12.1117715384419,12.8683236941218,10.55583105303,11.0363611594373,11.3771331654705,12.1922777831411
"Surface","no","ssp126","temp",1982,8,1982-08-16,"Celsius",12.6359104537926,13.5715296180234,14.1735858785479,11.0816134778538,11.8196100751586,12.7518374711359,13.5981373039386
"Surface","no","ssp126","temp",1982,9,1982-09-15,"Celsius",11.754780557849,12.0218452852595,12.0136994849153,10.2840537071973,10.5090886719254,10.542969303454,11.9481937483594
"Surface","no","ssp126","temp",1982,10,1982-10-16,"Celsius",8.383871873135,8.77260199203648,9.04255303185069,6.73367827824579,7.04106204926587,7.34205120202444,8.79259835031615
"Surface","no","ssp126","temp",1982,11,1982-11-15,"Celsius",6.78798093619016,6.96681030356764,6.11703161975907,5.27490670652774,5.63612728683368,4.52640795876099,6.5363856841057
"Surface","no","ssp126","temp",1982,12,1982-12-16,"Celsius",5.6865067334492,5.58510521053273,5.06051402622874,4.40221915827907,4.76157230098607,3.7102223316575,5.3748865261944
"Surface","no","ssp126","temp",1983,1,1983-01-16,"Celsius",4.83737080986378,4.90253757720695,4.64119034698469,4.04317702752405,4.30227184824747,3.28207116598782,4.76749737445402
"Surface","no","ssp126","temp",1983,2,1983-02-14,"Celsius",3.12783736687441,3.85583063046353,3.92623239686892,2.7974962871083,3.50406177498816,2.72698849056533,3.6968637167492
"Surface","no","ssp126","temp",1983,3,1983-03-16,"Celsius",2.74438077650563,3.75323220257272,4.19786281347874,2.51489132261924,3.39362093934584,3.03399818648499,3.68959400953485
"Surface","no","ssp126","temp",1983,4,1983-04-15,"Celsius",3.65561262776004,4.30310045772665,4.9474960678218,3.41356168329687,4.10147342689537,3.97470952174003,4.42431353999289
"Surface","no","ssp126","temp",1983,5,1983-05-16,"Celsius",5.74321729713876,6.74624362842573,7.61972735324571,5.86986714578309,6.53087208310418,6.40655994669453,6.87770524075877
"Surface","no","ssp126","temp",1983,6,1983-06-15,"Celsius",7.66586107293907,8.47885114399417,9.28335839368153,8.27265021716221,8.48048681418628,8.41492962882245,8.62897068555668
"Surface","no","ssp126","temp",1983,7,1983-07-16,"Celsius",10.1481685222508,11.0230675028068,11.8910023850205,9.56172089675345,9.8834842557998,10.5239612597727,11.1855956803635
"Surface","no","ssp126","temp",1983,8,1983-08-16,"Celsius",10.6841595912141,11.5468709825485,12.6131201007835,9.13834380285353,10.0310366513766,11.4687652904862,11.8021065567302
"Surface","no","ssp126","temp",1983,9,1983-09-15,"Celsius",11.1664088128913,11.8315563253993,12.7408979738006,9.64819361253232,10.2814171403898,11.3355456797831,12.0677323236804
"Surface","no","ssp126","temp",1983,10,1983-10-16,"Celsius",8.51090200042178,9.00616032828359,9.94005606507521,6.85358036006011,7.36999824887049,8.42954028963127,9.29793279017504
"Surface","no","ssp126","temp",1983,11,1983-11-15,"Celsius",7.04118262428561,7.38190461541318,7.38808144411445,5.51687164328711,6.0460235469922,5.86879055447985,7.29541871196231
"Surface","no","ssp126","temp",1983,12,1983-12-16,"Celsius",5.97300370304475,6.41001248144045,5.93981029149963,4.63889414077529,5.32863732121565,4.30059961259799,6.0832725304355
"Surface","no","ssp126","temp",1984,1,1984-01-16,"Celsius",4.93857373378703,5.32448523753279,4.7747762640028,4.13073478468384,4.6757441752906,3.39077986333254,4.97524612381645
"Surface","no","ssp126","temp",1984,2,1984-02-15,"Celsius",4.16719028166526,4.6647669946108,3.88206750235851,3.60083052073051,4.06462456711917,2.68971065402018,4.18110393923769
"Surface","no","ssp126","temp",1984,3,1984-03-16,"Celsius",3.02276512453624,3.63057814993356,3.15426388422998,2.74627907494357,3.29798843785508,2.0039422718872,3.25632623840402
"Surface","no","ssp126","temp",1984,4,1984-04-15,"Celsius",3.4495677314157,3.79467423490799,4.17310166902624,3.18748134050859,3.57405338837274,3.02334586062359,3.87506412185388
"Surface","no","ssp126","temp",1984,5,1984-05-16,"Celsius",4.63982366783911,5.33479133227572,6.60956785575428,4.90075373772621,5.28211980015265,5.45455909933895,5.72810217463092
"Surface","no","ssp126","temp",1984,6,1984-06-15,"Celsius",7.05340982818256,8.05963340073803,9.71977930000148,7.63094450212357,8.09300913340504,8.83860447005556,8.54533688214571
"Surface","no","ssp126","temp",1984,7,1984-07-16,"Celsius",10.1872802302932,11.3076646873463,13.115906901515,9.60190665335768,10.1848568145085,11.5932658077278,11.8303033714302
"Surface","no","ssp126","temp",1984,8,1984-08-16,"Celsius",10.4131822536454,11.6390933626397,13.328110077384,8.86854397706325,10.1125054457793,12.0566562660472,12.0802671723845
"Surface","no","ssp126","temp",1984,9,1984-09-15,"Celsius",9.1471999667707,10.7360219772953,12.0201507955155,7.46601144786211,8.97066331070923,10.5500006112141,10.8993517605062
"Surface","no","ssp126","temp",1984,10,1984-10-16,"Celsius",7.83757741253236,8.67509919083333,9.22458376359461,6.21803805565507,6.9037421770921,7.56261472889006,8.70368023359499
"Surface","no","ssp126","temp",1984,11,1984-11-15,"Celsius",6.12716445746117,6.67909767869637,6.56387533237675,4.64341637687033,5.35201756629622,4.99832905212063,6.48247490756695
"Surface","no","ssp126","temp",1984,12,1984-12-16,"Celsius",4.91891746878079,5.19159440882177,4.54008179832576,3.76811410636126,4.49106164045178,3.36079361717467,4.82607273801567
"Surface","no","ssp126","temp",1985,1,1985-01-16,"Celsius",3.73044045555636,4.25461809691876,3.32267206046052,3.08549383618911,3.72878840754552,2.20909574647707,3.69661907310951
"Surface","no","ssp126","temp",1985,2,1985-02-14,"Celsius",3.21696069800991,3.25980190617367,2.45355818694158,2.86638128458772,3.09103605295822,1.48396257392956,2.88465869516855
"Surface","no","ssp126","temp",1985,3,1985-03-16,"Celsius",2.75304813359552,2.57528913699262,2.65288461404244,2.52209546426661,2.47518702255931,1.50906951163516,2.65688915597302
"Surface","no","ssp126","temp",1985,4,1985-04-15,"Celsius",2.97311255989376,3.18177603774553,3.42146113204059,2.66469649889374,2.93825850555614,2.09993591057437,3.23529110732385
"Surface","no","ssp126","temp",1985,5,1985-05-16,"Celsius",4.96175260887103,5.57695821931926,6.04695205262241,5.18350473873898,5.49637178293361,4.92433518653382,5.62790910714034
"Surface","no","ssp126","temp",1985,6,1985-06-15,"Celsius",6.89201415036039,7.83293947771521,8.84186745196404,7.46183956564459,7.88347879516644,7.98633282713559,8.04180856919185
"Surface","no","ssp126","temp",1985,7,1985-07-16,"Celsius",8.46281705201416,9.64583131865176,10.4467343516306,7.8300879058853,8.42506788588169,9.26315900476122,9.69737244697321
"Surface","no","ssp126","temp",1985,8,1985-08-16,"Celsius",10.4581236360586,11.4263456410701,12.2630952757774,8.91329007005634,9.92456516088263,11.1809620448774,11.5503456302607
"Surface","no","ssp126","temp",1985,9,1985-09-15,"Celsius",9.98837330489711,10.7963052343198,11.8308983845185,8.37507712444243,9.04278931036159,10.3437336945302,11.0516050897823
"Surface","no","ssp126","temp",1985,10,1985-10-16,"Celsius",7.43606128763342,8.44176905192507,9.49220529877391,5.83905221752619,6.57512736342732,7.8868871695864,8.6524000249026
"Surface","no","ssp126","temp",1985,11,1985-11-15,"Celsius",5.83291546606906,6.49415407714968,7.1833367773678,4.36222576108399,5.16938993577728,5.6525553826239,6.63198003084057
"Surface","no","ssp126","temp",1985,12,1985-12-16,"Celsius",5.03234346711006,5.57418164123169,5.93143369712015,3.8618152586181,4.75406312478514,4.29497539786102,5.59346701959674
"Surface","no","ssp126","temp",1986,1,1986-01-16,"Celsius",3.762149398909,4.32070007774379,3.87345461924707,3.11292747006286,3.78727857937224,2.65730807171611,3.9724765271809
"Surface","no","ssp126","temp",1986,2,1986-02-14,"Celsius",3.03183713474347,3.48626465885823,2.93405273514805,2.72329601133192,3.2479663117337,1.88952897293121,3.11794361208424
"Surface","no","ssp126","temp",1986,3,1986-03-16,"Celsius",3.37270142544787,3.92101704840522,3.7278612400624,3.03713944370154,3.52444160261744,2.57009592767732,3.69016492736154
"Surface","no","ssp126","temp",1986,4,1986-04-15,"Celsius",3.76729827932201,4.01971044543281,4.50111580115871,3.53610745287257,3.80749651442944,3.42631975367968,4.17086920979006
"Surface","no","ssp126","temp",1986,5,1986-05-16,"Celsius",5.8127727774013,6.82807964381461,7.79881163744687,5.93095789955974,6.60327475043007,6.57533368067511,7.00021901412283
"Surface","no","ssp126","temp",1986,6,1986-06-15,"Celsius",7.41896567435661,9.15295701561708,9.89269009290673,8.01396156293294,9.10355438214909,9.00646524773773,9.03252379126321
"Surface","no","ssp126","temp",1986,7,1986-07-16,"Celsius",11.0701007173647,12.4479823405089,13.4051691403105,10.5089703177769,11.3923896628408,11.8457829821937,12.5190080477168
"Surface","no","ssp126","temp",1986,8,1986-08-16,"Celsius",12.5918061125833,13.7199791069926,14.3238385426739,11.0377007887647,11.9507496194216,12.8753807209499,13.6969488806176
"Surface","no","ssp126","temp",1986,9,1986-09-15,"Celsius",10.5845637627905,11.4004847698606,12.1811238169022,9.01938699187445,9.76566088567576,10.7254457144802,11.5390628563075
"Surface","no","ssp126","temp",1986,10,1986-10-16,"Celsius",9.67840635665013,9.66297723728986,10.206358675739,7.95557250813557,8.29503848231346,8.75221461203176,9.91228864816834
"Surface","no","ssp126","temp",1986,11,1986-11-15,"Celsius",7.42955161036695,7.61269828880563,7.68266144781324,5.88800533462746,6.27392708816869,6.17990272524987,7.59629089158972
"Surface","no","ssp126","temp",1986,12,1986-12-16,"Celsius",5.99849334052814,5.94543146868148,5.55254202282613,4.65995111570153,5.0092709503646,4.04057987126137,5.78199397793361
"Surface","no","ssp126","temp",1987,1,1987-01-16,"Celsius",4.7917687633539,4.99722266583419,4.3018787476036,4.00372349436991,4.38607906822019,3.00594833218887,4.62953002548326
"Surface","no","ssp126","temp",1987,2,1987-02-14,"Celsius",3.24950495911117,3.73818921283336,3.13899455494022,2.89153531906295,3.42254065112753,2.06251223812789,3.33968559075336
"Surface","no","ssp126","temp",1987,3,1987-03-16,"Celsius",3.33200252506129,3.49081751892897,3.31667288156656,3.00331129513951,3.18901805762461,2.16424365166234,3.37060122456264
"Surface","no","ssp126","temp",1987,4,1987-04-15,"Celsius",4.13410794951151,4.1581172245141,4.35834439334405,3.93858505579221,3.95107390182333,3.25092136565859,4.24220398191925
"Surface","no","ssp126","temp",1987,5,1987-05-16,"Celsius",5.6624732998744,6.17385188696264,6.95261079087614,5.79894948929937,6.02446071104129,5.77785177314577,6.39137573493101
"Surface","no","ssp126","temp",1987,6,1987-06-15,"Celsius",7.02359269757489,7.89010399055613,9.66306060693756,7.59970312041228,7.93631523449877,8.78354229743547,8.46333399111345
"Surface","no","ssp126","temp",1987,7,1987-07-16,"Celsius",10.6869533022818,11.4509649585398,12.6300106376364,10.115301272453,10.3366038160227,11.1690930842189,11.782974796762
"Surface","no","ssp126","temp",1987,8,1987-08-16,"Celsius",12.0582040231356,12.9468989070961,13.308530075893,10.5064174273368,11.2678143948065,12.0405568708742,12.8772795552922
"Surface","no","ssp126","temp",1987,9,1987-09-15,"Celsius",9.71680340221279,10.7471984790652,11.3037558686196,8.0815884151207,8.98403545419579,9.76919907785269,10.7284364884901
"Surface","no","ssp126","temp",1987,10,1987-10-16,"Celsius",8.2066378902455,8.41694981685955,8.61405976381942,6.56638943133534,6.54017273500032,6.82285323182612,8.45081561505041
"Surface","no","ssp126","temp",1987,11,1987-11-15,"Celsius",6.6631470239069,6.67388290282022,6.8186000953925,5.15561275585053,5.34686809286765,5.26734926047035,6.73639166510817
"Surface","no","ssp126","temp",1987,12,1987-12-16,"Celsius",5.10721451374581,5.27834762453118,5.13819629730019,3.92366618736267,4.55069829993607,3.76237977822452,5.17024753803259
"Surface","no","ssp126","temp",1988,1,1988-01-16,"Celsius",4.22280691718901,4.33772396121965,3.72215862013659,3.51147464198034,3.80234667898472,2.53418737648191,4.02976330565654
"Surface","no","ssp126","temp",1988,2,1988-02-15,"Celsius",2.34911531437567,2.70844993782969,2.86584233253903,2.1956082524029,2.70896965995136,1.83195527628085,2.68534217905101
"Surface","no","ssp126","temp",1988,3,1988-03-16,"Celsius",1.57270920688382,2.08481072394206,2.64339181438118,1.54102029547624,2.0927644563418,1.49969990213948,2.20276240682109
"Surface","no","ssp126","temp",1988,4,1988-04-15,"Celsius",2.51664345704683,2.96674470428291,3.88636336249891,2.16384113642251,2.71519401932708,2.67108039291817,3.26390464296906
"Surface","no","ssp126","temp",1988,5,1988-05-16,"Celsius",4.13514873708608,5.039055111529,6.44702843841213,4.45749647294268,5.0204734931423,5.30137768252045,5.43774276289613
"Surface","no","ssp126","temp",1988,6,1988-06-15,"Celsius",6.77750318274887,7.76186206555955,8.88095973926847,7.34185884394627,7.817782838206,8.02428338902962,8.0090787941048
"Surface","no","ssp126","temp",1988,7,1988-07-16,"Celsius",10.5355524859006,11.7647755643103,12.9040903236946,9.95974283071542,10.6689117598417,11.4083563499328,11.9569599044923
"Surface","no","ssp126","temp",1988,8,1988-08-16,"Celsius",11.4908048952638,12.6367422668418,14.1442200726045,9.94148388999059,10.9938235529685,12.7276918287225,13.0169282101294
"Surface","no","ssp126","temp",1988,9,1988-09-15,"Celsius",10.441423221541,11.4098265593489,12.5723447164344,8.86469336681635,9.77683788470742,11.1518388487272,11.6808227838688
"Surface","no","ssp126","temp",1988,10,1988-10-16,"Celsius",7.88944158146947,8.71205445704722,9.50453750737427,6.26699196887197,6.95578880929158,7.90182989599792,8.85422526579188
"Surface","no","ssp126","temp",1988,11,1988-11-15,"Celsius",5.98226327127993,6.64063162218946,7.3530952296589,4.5049457109975,5.31403320405543,5.83184087361346,6.7897180426456
"Surface","no","ssp126","temp",1988,12,1988-12-16,"Celsius",5.61551698672072,5.76955403344467,5.53418029317822,4.34357456916494,4.8883677350726,4.02825143492989,5.62295234602586
